Channel Accuracy: 10 Bits
Measurement Range 0...5V --> Resolution: 5V/2^10 = 4.9mV
Measured two channels at a Frequency of 500 Hz
Time (s)	Ch.1 (V)	Ch.2 (V)
1.566	0.0	0.64453125
1.567996	0.0	0.6494140625
1.57	0.0	0.64453125
1.572008	0.0	0.6494140625
1.574	0.0	0.6591796875
1.576	0.0	0.654296875
1.578	0.0	0.654296875
1.58	0.0	0.64453125
1.582	0.0	0.6591796875
1.584	0.0	0.6591796875
1.585996	0.2294921875	0.654296875
1.588	0.498046875	0.6591796875
1.589996	0.751953125	0.6396484375
1.592	1.005859375	0.6494140625
1.593996	1.26953125	0.6591796875
1.596	1.5185546875	0.6689453125
1.597996	1.7724609375	0.6689453125
1.6	2.001953125	0.6494140625
1.601996	2.20703125	0.64453125
1.604	2.3779296875	0.654296875
1.605996	2.5048828125	0.6689453125
1.608	2.6025390625	0.6689453125
1.609996	2.67578125	0.6591796875
1.612	2.7294921875	0.6640625
1.613996	2.7685546875	0.6689453125
1.616004	2.79296875	0.654296875
1.618	2.8173828125	0.6640625
1.62	2.83203125	0.6689453125
1.622	2.83203125	0.6591796875
1.624	2.8466796875	0.673828125
1.626	2.841796875	0.673828125
1.627996	2.8564453125	0.6640625
1.63	2.8515625	0.673828125
1.631996	2.8564453125	0.6640625
1.634	2.8564453125	0.6689453125
